pmcid	forename_lastname	affiliation
5156346	Carsten M._Heuer	Department of Biology&#x2014;Animal Physiology, Philipps-University Marburg, Marburg, Germany
5156346	Joachim_Schachtner	Department of Biology&#x2014;Animal Physiology, Philipps-University Marburg, Marburg, Germany
5039552	Steffi_Niedermayer	Institute of Zoology/Animal Ecology 220c, Hohenheim University, Garbenstr. 30, Stuttgart 70599, Germany;  (M.P.)
5039552	Marie_Pollmann	Institute of Zoology/Animal Ecology 220c, Hohenheim University, Garbenstr. 30, Stuttgart 70599, Germany;  (M.P.)
5039552	Johannes L. M._Steidle	Institute of Zoology/Animal Ecology 220c, Hohenheim University, Garbenstr. 30, Stuttgart 70599, Germany;  (M.P.)
4920424	Su Inn_Park	Department of Computer Science, Texas A&amp;M University, College Station, Texas, United States of America
4920424	Halil_Bisgin	Division of Bioinformatics and Biostatistics, National Center for Toxicological Research, U.S. Food and Drug Administration, Jefferson, Arkansas, United States of America
4920424	Hongjian_Ding	Arkansas Regional Laboratories, Office for Regulatory Affairs, U.S. Food and Drug Administration, Jefferson, Arkansas, United States of America
4920424	Howard G._Semey	Arkansas Regional Laboratories, Office for Regulatory Affairs, U.S. Food and Drug Administration, Jefferson, Arkansas, United States of America
4920424	Darryl A._Langley	Arkansas Regional Laboratories, Office for Regulatory Affairs, U.S. Food and Drug Administration, Jefferson, Arkansas, United States of America
4920424	Weida_Tong	Division of Bioinformatics and Biostatistics, National Center for Toxicological Research, U.S. Food and Drug Administration, Jefferson, Arkansas, United States of America
4920424	Joshua_Xu	Division of Bioinformatics and Biostatistics, National Center for Toxicological Research, U.S. Food and Drug Administration, Jefferson, Arkansas, United States of America
4853848	Xi_Sun	Department of Parasitology, Zhongshan School of Medicine, Sun Yat-sen University, Guangzhou, 510080 China 
4853848	Li-Fu_Wang	Department of Parasitology, Zhongshan School of Medicine, Sun Yat-sen University, Guangzhou, 510080 China 
4853848	Ying_Feng	Department of Parasitology, Zhongshan School of Medicine, Sun Yat-sen University, Guangzhou, 510080 China 
4853848	Hui_Xie	Department of Parasitology, Zhongshan School of Medicine, Sun Yat-sen University, Guangzhou, 510080 China 
4853848	Xiao-Ying_Zheng	Department of Parasitology, Zhongshan School of Medicine, Sun Yat-sen University, Guangzhou, 510080 China 
4853848	Ai_He	Department of Parasitology, Zhongshan School of Medicine, Sun Yat-sen University, Guangzhou, 510080 China 
4853848	Md Robiul_Karim	Department of Parasitology, Zhongshan School of Medicine, Sun Yat-sen University, Guangzhou, 510080 China 
4853848	Zhi-Yue_Lv	Department of Parasitology, Zhongshan School of Medicine, Sun Yat-sen University, Guangzhou, 510080 China 
4853848	Zhong-Dao_Wu	Department of Parasitology, Zhongshan School of Medicine, Sun Yat-sen University, Guangzhou, 510080 China 
4829933	Reginald P._Webster	24 Mill Stream Drive, Charters Settlement, NB, Canada E3C 1X1      
4737797	Aileen_Berasategui	Insect Symbiosis Research Group, Max Planck Institute for Chemical Ecology, Jena, Germany 
4737797	Shantanu_Shukla	Insect Symbiosis Research Group, Max Planck Institute for Chemical Ecology, Jena, Germany 
4737797	Hassan_Salem	Insect Symbiosis Research Group, Max Planck Institute for Chemical Ecology, Jena, Germany 
4737797	Martin_Kaltenpoth	Insect Symbiosis Research Group, Max Planck Institute for Chemical Ecology, Jena, Germany 
4714369	Marcel_Bl&#xE4;ser	Zoologisches Forschungsmuseum Alexander Koenig, Abteilung Arthropoda, Adenauerallee 160, 53113 Bonn, Germany      
4714369	Lars_Krogmann	Staatliches Museum f&#xFC;r Naturkunde, Rosenstein 1, 70191 Stuttgart, Germany      
4714369	Ralph S._Peters	Zoologisches Forschungsmuseum Alexander Koenig, Abteilung Arthropoda, Adenauerallee 160, 53113 Bonn, Germany      
4633539	Kerstin_K&#xF6;nig	Institute for Zoology, Animal Ecology (220c), University of Hohenheim, 70593 Stuttgart, Germany
4633539	Lucy_Seeger	Institute for Zoology, Animal Ecology (220c), University of Hohenheim, 70593 Stuttgart, Germany
4633539	Johannes L. M._Steidle	Institute for Zoology, Animal Ecology (220c), University of Hohenheim, 70593 Stuttgart, Germany
4522688	Shu_Li	Institute of Plant and Environment Protection, Beijing Academy of Agriculture and Forestry Sciences, Beijing, 100097, China
4522688	Xiaoling_Tan	Institute of Zoology, Chinese Academy of Sciences, Beijing, 100101, China
4522688	Nicolas_Desneux	French National Institute for Agricultural Research (INRA), UMR1355-ISA, 06903 Sophia-Antipolis, France
